variant,outcome,focal_z,predicted_reactivity_db,ci95_pointwise_low,ci95_pointwise_high,other_scale_z_held,male_fraction_held,partnered_fraction_held
primary_posterior_roi_spline,MSPSS_total,-0.8930922527,6.109616504,5.163663426,7.055569583,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.8712933445,6.083965924,5.150736023,7.017195824,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.8494944363,6.058410097,5.137628633,6.979191561,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.8276955281,6.032969998,5.124296674,6.941643321,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.8058966199,6.007666597,5.110697125,6.904636068,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.7840977117,5.982520867,5.096789117,6.868252618,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.7622988035,5.957553781,5.082534558,6.832573003,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.7404998953,5.932786309,5.067898818,6.7976738,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.7187009871,5.908239425,5.052851433,6.763627418,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.6969020788,5.883934101,5.037366826,6.730501376,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.6751031706,5.859891308,5.021425036,6.69835758,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.6533042624,5.83613202,5.005012405,6.667251635,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.6315053542,5.812677207,4.988122223,6.637232191,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.609706446,5.789547842,4.970755301,6.608340383,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.5879075378,5.766764898,4.952920436,6.580609359,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.5661086296,5.744349346,4.934634757,6.554063934,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.5443097214,5.722322158,4.915923931,6.528720385,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.5225108132,5.700704307,4.896822222,6.504586393,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.500711905,5.679516766,4.877372383,6.481661148,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.4789129968,5.658780505,4.857625409,6.4599356,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.4571140886,5.638516497,4.837640131,6.439392863,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.4353151803,5.618745714,4.817482692,6.420008737,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.4135162721,5.599489129,4.797225913,6.401752345,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.3917173639,5.580767713,4.776948577,6.384586849,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.3699184557,5.562602439,4.756734658,6.36847022,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.3481195475,5.545014279,4.736672519,6.353356039,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.3263206393,5.528024205,4.716854103,6.339194306,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.3045217311,5.511653188,4.697374145,6.325932232,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.2827228229,5.495922203,4.678329408,6.313514997,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.2609239147,5.480852219,4.659817976,6.301886462,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.2391250065,5.46646421,4.641938586,6.290989834,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.2173260983,5.452779148,4.624790032,6.280768263,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.1955271901,5.439818004,4.608470624,6.271165384,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.1737282818,5.427601751,4.593077701,6.262125802,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.1519293736,5.416151362,4.578707201,6.253595523,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.1301304654,5.405487807,4.565453275,6.245522339,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.1083315572,5.39563206,4.553407941,6.23785618,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.08653264901,5.386605093,4.542660759,6.230549427,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.0647337408,5.378427877,4.533298534,6.223557219,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.04293483259,5.371121385,4.525405022,6.216837748,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,-0.02113592438,5.364706588,4.519060627,6.21035255,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.0006629838263,5.35920446,4.514342089,6.204066831,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.02246189203,5.354635972,4.511322138,6.197949807,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.04426080024,5.351022097,4.510069098,6.191975095,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.06605970845,5.348383806,4.51064644,6.186121171,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.08785861666,5.346742071,4.513112245,6.180371897,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.1096575249,5.346115282,4.517512198,6.174718365,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.1314564331,5.346497129,4.523824329,6.169169928,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.1532553413,5.347867583,4.531985468,6.163749698,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.1750542495,5.350206469,4.541924532,6.158488405,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.1968531577,5.353493611,4.553562729,6.153424493,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.2186520659,5.357708833,4.566813284,6.148604382,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.2404509741,5.36283196,4.581581085,6.144082835,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.2622498823,5.368842816,4.59776223,6.139923403,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.2840487905,5.375721226,4.615243516,6.136198935,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.3058476987,5.383447013,4.633901877,6.13299215,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.327646607,5.392000003,4.653603796,6.130396209,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.3494455152,5.401360019,4.674204756,6.128515281,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.3712444234,5.411506885,4.69554876,6.127465011,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.3930433316,5.422420427,4.717468012,6.127372841,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.4148422398,5.434080468,4.739782864,6.128378072,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.436641148,5.446466833,4.76230212,6.130631547,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.4584400562,5.459559346,4.784823859,6.134294834,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.4802389644,5.473337832,4.807136912,6.139538752,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.5020378726,5.487782114,4.82902312,6.146541108,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.5238367808,5.502872018,4.850260483,6.155483552,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.545635689,5.518587367,4.870627231,6.166547503,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.5674345972,5.534907986,4.889906745,6.179909227,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.5892335055,5.551813699,4.907893139,6.195734258,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.6110324137,5.56928433,4.92439715,6.214171511,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.6328313219,5.587299705,4.939251866,6.235347543,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.6546302301,5.605839646,4.952317783,6.25936151,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.6764291383,5.624883979,4.963486636,6.286281322,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.6982280465,5.644412528,4.972683635,6.316141421,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.7200269547,5.664405117,4.979867861,6.348942374,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.7418258629,5.684841571,4.985030874,6.384652268,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.7636247711,5.705701714,4.988193772,6.423209656,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.7854236793,5.726965369,4.989403095,6.464527644,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.8072225875,5.748612363,4.988726085,6.508498641,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.8290214958,5.770622518,4.986245754,6.554999283,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.850820404,5.79297566,4.982056155,6.603895164,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.8726193122,5.815651612,4.97625815,6.655045073,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.8944182204,5.838630199,4.968955813,6.708304584,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.9162171286,5.861891245,4.960253547,6.763528943,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.9380160368,5.885414575,4.950253879,6.82057527,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.959814945,5.909180012,4.93905588,6.879304145,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,0.9816138532,5.933167382,4.926754096,6.939580669,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,1.003412761,5.957356509,4.913437912,7.001275106,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,1.02521167,5.981727216,4.899191235,7.064263198,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,1.047010578,6.006259329,4.884092427,7.128426231,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,1.068809486,6.030932672,4.868214401,7.193650942,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,1.090608394,6.055727068,4.85162484,7.259829296,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,1.112407302,6.080622343,4.834386488,7.326858198,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,1.134206211,6.10559832,4.816557481,7.39463916,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,1.156005119,6.130634825,4.798191691,7.463077958,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,1.177804027,6.15571168,4.779339082,7.532084278,-4.246400474e-16,0.700729927,0.6058394161
primary_posterior_roi_spline,MSPSS_total,1.199602935,6.180808712,4.760046043,7.601571381,-4.246400474e-16,0.700729927,0.6058394161
